欄1,機構名稱,權屬別,型態別,地址,修正地址,lon,lat
912,振興中醫診所,私立中醫診所,中醫一般診所,臺中市北區西屯路一段429號,FALSE,120.6635757,24.1624725
10636,臺中市南區衛生所,衛生所,衛生所,臺中市南區工學路72號2樓,FALSE,120.6636421,24.1171843
16182,群享診所,私立西醫診所,西醫診所,臺中市大里區中投西路3段215號1樓,FALSE,120.6636699,24.0878852
18747,佳靖診所,私立西醫診所,西醫診所,臺中市大里區中投西路三段215號1樓,FALSE,120.6636699,24.0878852
14368,永川牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區忠明路159號,FALSE,120.6636964,24.1621386
14764,楊史伯牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區五權西二街32號,FALSE,120.6637289,24.1389912
2650,大學牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區西屯路一段415號,FALSE,120.663746,24.1622479
23259,美德醫院,私立西醫醫院,精神科醫院,臺中市大甲區幸福里長安路20號,FALSE,120.663746,24.3874125
12815,寶醫師診所,私立西醫診所,西醫診所,臺中市西區向上北路一○五巷二之一號,TRUE,120.6637858,24.1474119
677,佳德中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區成都路329號1樓,FALSE,120.6637924,24.1732392
8917,新安診所,私立西醫診所,西醫診所,臺中市南區南平路91號,FALSE,120.6639088,24.1222645
19889,清慧中醫診所,私立中醫診所,中醫診所,臺中市西區向上路一段83號1樓、2樓,FALSE,120.6640121,24.1464208
8924,陳長庚診所,私立西醫診所,西醫診所,臺中市南區復興路二段133之1號,FALSE,120.6640225,24.1253043
14206,進安牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區復興路二段133之2號1樓,FALSE,120.6640225,24.1253043
10406,高雄市茂林區衛生所,衛生所,衛生所,高雄市茂林區茂林里8之4號,FALSE,120.6640781,22.8864128
23236,馥安杏萃診所,私立西醫診所,西醫診所,臺中市西區館前路55號1樓,FALSE,120.6640848,24.1540126
2772,崇仁牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區高工路255號,FALSE,120.6641122,24.1137175
454,吉生中醫診所,私立中醫診所,中醫一般診所,臺中市西區南屯路一段76號,FALSE,120.6641348,24.1323069
22844,仁傑診所,私立西醫診所,西醫診所,臺中市南區高工路236號1樓、240號1、2樓,FALSE,120.6641646,24.1134856
20464,林大炎中醫診所,私立中醫診所,中醫診所,臺中市西屯區大鵬路81-1號1樓,FALSE,120.6641719,24.1780139
2798,陸開盛牙醫診所,私立牙醫診所,牙醫診所,臺中市西區臺灣大道二段375號11樓之5,FALSE,120.6641803,24.1542759
7857,劉忠俊婦產科診所,私立西醫診所,西醫專科診所,臺中市西區臺灣大道2段375號6樓之1、2、3,FALSE,120.6641803,24.1542759
22791,元晨診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段375號10樓之5,FALSE,120.6641803,24.1542759
9671,后庄診所,私立西醫診所,西醫診所,臺中市北屯區后庄一街七十號一樓,TRUE,120.6642289,24.1871611
4106,明德牙醫診所,私立牙醫診所,牙醫一般診所,臺中市大雅區上楓里民生路3段370號,FALSE,120.6642534,24.2335383
15733,南區永安中醫診所,私立中醫診所,中醫診所,臺中市南區永興里高工路261號1、2樓,FALSE,120.6643179,24.1137432
1714,怡樂牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區五權西一街73號1樓,FALSE,120.6643463,24.1369218
827,靖唐中醫診所,私立中醫診所,中醫一般診所,臺中市西區五權西一街11號1樓,FALSE,120.6643565,24.1394737
11657,上禾骨科診所,私立西醫診所,西醫診所,臺中市北區忠明路240號1樓、2樓、3樓,FALSE,120.6644939,24.162074
17468,博康中醫診所,私立中醫診所,中醫診所,臺中市西區博館路127號1、2樓,FALSE,120.6645344,24.1569033
16472,安麗牙醫診所,私立牙醫診所,牙醫診所,苗栗縣苑裡鎮客庄里10鄰中正路1段6號1樓,FALSE,120.6645721,24.42027575
11332,三信牙醫診所,私立牙醫診所,牙醫診所,臺中市西屯區漢口路2段306號1樓,FALSE,120.6646161,24.1664911
14365,美邦牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區高工路252-1號1樓及2樓,FALSE,120.6646248,24.1135628
2768,明光牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區新和街163號,FALSE,120.6646751,24.122359
1976,三愛牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區向上路一段七十九巷三十四號一樓,TRUE,120.664676,24.1458289
4550,軒禾牙醫診所,私立牙醫診所,牙醫一般診所,苗栗縣苑裡鎮客庄南興路97號,FALSE,120.6647541,24.4356505
15902,全家家庭醫學科診所,私立西醫診所,西醫診所,臺中市西屯區成都路219號1樓,FALSE,120.6647749,24.1691817
16451,麥茵茲美形診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段343號1樓.2樓.3樓,FALSE,120.6647906,24.1539332
8936,李啟澤診所,私立西醫診所,西醫專科診所,臺中市南區高工路二五八號一樓,TRUE,120.6647954,24.1136018
9673,韓勝通耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市北屯區中清路二段716號1樓,FALSE,120.6648196,24.1847251
20061,博睿診所,私立西醫診所,西醫診所,臺中市北區西屯路一段351-11號1樓,FALSE,120.6648325,24.1608295
18718,博智診所,私立西醫診所,西醫診所,臺中市北區西屯路一段351-8號1樓、351-9號1樓,FALSE,120.664915,24.160699
8938,明選眼科診所,私立西醫診所,西醫專科診所,臺中市南區高工路266巷3號1樓,FALSE,120.664971,24.1131182
15107,遠見牙醫診所,私立牙醫診所,牙醫診所,臺中市北屯區中清路二段698號1樓及2樓,FALSE,120.664979,24.1844894
539,松鶴二仙堂中醫診所,私立中醫診所,中醫一般診所,臺中市北屯區中清路二段623號1樓,FALSE,120.6650067,24.1836611
20470,聖宜整形外科診所,私立西醫診所,西醫診所,臺中市西區英才路512號地下一層、1樓、2樓,FALSE,120.6650173,24.1506016
591,永禾堂中醫診所,私立中醫診所,中醫診所,臺中市西屯區中清西二街125號1樓,FALSE,120.665052,24.175623
1975,易成牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區五權一街18號,FALSE,120.6650758,24.1393961
1713,永齡牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區五權七街六號一樓,TRUE,120.6651013,24.1352633
22555,仁璾堂中醫診所,私立中醫診所,中醫診所,臺中市南區高工路282號1樓,FALSE,120.6651728,24.1137125
976,啟津中醫診所,私立中醫診所,中醫一般診所,臺中市北屯區中清路二段595號,FALSE,120.6652057,24.1832456
22954,艾席爾診所,私立西醫診所,西醫診所,臺中市西區博館路117號2樓之1,FALSE,120.665221,24.1564541
8820,新彗婦產科診所,私立西醫診所,西醫專科診所,臺中市西屯區華美西街二段195號1樓、2樓,FALSE,120.6652631,24.167255
20892,柏羽診所,私立西醫診所,西醫診所,臺中市西區館前路18號1樓,FALSE,120.665266,24.1557861
11156,佳優診所,私立西醫診所,西醫診所,臺中市外埔區甲后路三段1042號1樓,FALSE,120.6652756,24.3216557
17688,澄心堂中醫診所,私立中醫診所,中醫診所,臺中市西區三民西路99號1樓,FALSE,120.6652971,24.130407
19433,韓嘉哲內科診所,私立西醫診所,西醫診所,臺中市西區三民西路98號1樓,FALSE,120.665303,24.130956
1973,仁美牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區金山路16－2號,FALSE,120.6653216,24.1466185
22502,南平診所,私立西醫診所,西醫診所,臺中市南區南平路167號1樓,FALSE,120.6653395,24.1233925
18395,新漾診所,私立西醫診所,西醫診所,臺中市南區復興路二段155-5號1樓,FALSE,120.6653517,24.126851
18826,康程中醫診所,私立中醫診所,中醫診所,臺中市南區復興路二段155之3號,FALSE,120.6653517,24.126851
19263,欣悅診所,私立西醫診所,西醫診所,臺中市南區南平路171號1樓、2樓,FALSE,120.6653594,24.1235002
21090,賀弗診所,私立西醫診所,西醫診所,臺中市西區五權路1-67號21樓,FALSE,120.6654253,24.1373305
12888,達康診所,私立西醫診所,西醫專科診所,臺中市西區英才路509號1、2、3樓,FALSE,120.6654423,24.1475865
21759,十方復健科診所,私立西醫診所,西醫診所,臺中市西屯區重慶路431號1樓,FALSE,120.6655197,24.1711784
8756,詹眼科診所,私立西醫診所,西醫診所,臺中市北區西屯路一段388之3號一樓,FALSE,120.665758,24.1601775
2534,幼恩牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區工學一街176號1樓,FALSE,120.6657652,24.1160028
11327,駿朋診所,私立西醫診所,西醫診所,臺中市北屯區中清路二段616號1樓,FALSE,120.6657791,24.1831056
22845,小確幸皮膚科診所,私立西醫診所,西醫診所,臺中市西區英才路472號1、2、3樓,FALSE,120.66582,24.1523303
21106,菲仕美整形外科診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段307號7樓,FALSE,120.6658276,24.1533656
22150,康健診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段307號4樓,FALSE,120.6658276,24.1533656
23115,晶美牙醫診所,私立牙醫診所,牙醫診所,臺中市西區三民西路83之1號1、2樓,FALSE,120.6658308,24.1306383
14759,萬和牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北屯區中清路二段541號1樓,FALSE,120.6658495,24.1820743
20395,羅棋守皮膚科診所,私立西醫診所,西醫診所,臺中市西屯區文心路三段530號（1樓）、530之2號（2樓）,FALSE,120.6658743,24.1727172
8867,蔡小兒科診所,私立西醫診所,西醫專科診所,臺中市西區五權路2之62號,FALSE,120.6658937,24.137178
1757,快樂牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北屯區敦化路一段585號1樓,FALSE,120.6659107,24.186475
2163,暉鴻牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西屯區長安路二段215號,FALSE,120.6659137,24.1744602
442,保健堂中醫診所,私立中醫診所,中醫一般診所,臺中市南區工學路52號1Ｆ,FALSE,120.665937,24.1170613
12975,林榮光診所,私立西醫診所,西醫診所,臺中市西屯區漢成六街11號,FALSE,120.665937,24.1716529
975,陳中醫診所,私立中醫診所,中醫一般診所,臺中市北屯區中清路103－7號,FALSE,120.665971,24.181711
9669,張廣智耳鼻喉科診所,私立西醫診所,西醫診所,臺中市北屯區中清路2段531號1樓、533號1樓,FALSE,120.665973,24.1819008
17263,佑康診所,私立西醫診所,西醫診所,臺中市北屯區中清路二段586號1樓,FALSE,120.6659779,24.1826978
16722,皇家中醫診所,私立中醫診所,中醫診所,臺中市西區三民西路79號1樓及2樓,FALSE,120.6659818,24.1306875
12876,袁上雯皮膚科診所,私立西醫診所,西醫診所,臺中市南區高工路325號1樓,FALSE,120.6659819,24.1142106
7863,林漢鐙內科小兒科診所,私立西醫診所,西醫專科診所,臺中市西區五權路五街74號,FALSE,120.6659887,24.138228
362,良禎中醫診所,私立中醫診所,中醫診所,臺中市北屯區后庄路212號1樓,FALSE,120.6660268,24.1905519
13406,親親牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區博館路一○九號一樓,TRUE,120.6660606,24.1572335
15573,德翔診所,私立西醫診所,西醫診所,臺中市南區工學路46號1樓,FALSE,120.6660632,24.1170156
19796,萊佳形象美學診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段297號1樓及4樓,FALSE,120.6660635,24.1532885
4104,群豐牙醫診所,私立牙醫診所,牙醫一般診所,臺中市大雅區雅潭路四段88號1樓,FALSE,120.6660666,24.217096
4715,存德中醫診所,私立中醫診所,中醫一般診所,臺中市西區模範街9巷11號1樓,FALSE,120.6660813,24.1477602
9665,張世聰診所,私立西醫診所,西醫診所,臺中市北屯區陳平一街一三九號一樓,TRUE,120.6660964,24.1862451
19583,菩陽中醫診所,私立中醫診所,中醫診所,臺中市南區復興路二段177號1樓,FALSE,120.6661159,24.1275197
8861,陳德憲診所,私立西醫診所,西醫診所,臺中市西區模範街3巷9之1號,FALSE,120.6661692,24.1474608
2520,王牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區博館東街17號,FALSE,120.6662175,24.1546556
1703,鴻德牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區五廊街二十九之四號一樓,TRUE,120.6662211,24.13886225
12819,杏倫皮膚科診所,私立西醫診所,西醫診所,臺中市西區向上路一段42號1樓,FALSE,120.666257,24.146923
9662,蕭永明骨科診所,私立西醫診所,西醫專科診所,臺中市北屯區中清路二段497號1樓、2樓，499號1樓、2樓,FALSE,120.6662595,24.1813498
16403,米樂牙醫診所,私立牙醫診所,牙醫診所,臺中市西區英才路639號1樓及2樓,FALSE,120.6662699,24.1417267
10599,清泉醫院,私立西醫醫院,綜合醫院,臺中市大雅區三和里雅潭路四段80號,FALSE,120.6663188,24.2169347
8761,廖長州婦產科診所,私立西醫診所,西醫專科診所,臺中市西區向上路一段40號之1,FALSE,120.666373,24.1469379
15959,裕明中醫診所,私立中醫診所,中醫診所,臺中市西區五權路2-66號1樓,FALSE,120.6664,24.140424
2787,芳群牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區工學路25號,FALSE,120.6664339,24.1167725
12026,雅健牙醫診所,私立牙醫診所,牙醫診所,臺中市西屯區華美西街二段313號1樓,FALSE,120.6664543,24.1706625
10924,全民醫院,私立西醫醫院,醫院,臺中市北屯區中清路二段516號,FALSE,120.6664871,24.1815926
2784,協美牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區工學路22號1樓,FALSE,120.6665038,24.1170197
8934,林忠立診所,私立西醫診所,西醫專科診所,臺中市南區美村南路五十八、六十號一樓,TRUE,120.6665128,24.1182808
13035,順生診所,私立西醫診所,西醫診所,臺中市南區美村南路203號1樓,FALSE,120.6665167,24.1150794
15149,瑞竹診所,私立西醫診所,西醫診所,南投縣竹山鎮下坪里枋坪巷2-9號,FALSE,120.6665624,23.775418
2785,良德牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區工學路十七號一樓,TRUE,120.6665839,24.1167597
10028,符乾龍小兒科診所,私立西醫診所,西醫專科診所,臺中市北屯區大鵬路64號1樓,FALSE,120.6665929,24.1783297
8932,盛鴻診所,私立西醫診所,西醫診所,臺中市南區美村南路199號1樓,FALSE,120.6666154,24.1154185
2782,安興牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區美村南路181號,FALSE,120.6666159,24.1155351
1758,揚昇牙醫診所,私立牙醫診所,牙醫診所,臺中市北屯區中清路二段496號1樓,FALSE,120.6666368,24.1813632
909,酉安中醫診所,私立中醫診所,中醫一般診所,臺中市南區美村南路113號1樓,FALSE,120.6666428,24.1176094
8925,陳德義小兒科診所,私立西醫診所,西醫專科診所,臺中市南區美村南路147號1樓,FALSE,120.6666461,24.1164875
17314,長頸鹿耳鼻喉科診所,私立西醫診所,西醫診所,臺中市南區美村南路9號1樓,FALSE,120.6666621,24.1218173
21514,丞右診所,私立西醫診所,西醫診所,臺中市西屯區華美西街二段351號1樓,FALSE,120.666672,24.1715231
910,黃秋勇中醫診所,私立中醫診所,中醫專科診所,臺中市南區美村南路105-1號1樓,FALSE,120.6666771,24.117973
15742,惠幼診所,私立西醫診所,西醫診所,臺中市北屯區中清路2段490號1樓,FALSE,120.6667138,24.1811764
2288,宏瑞牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區忠明路329號,FALSE,120.6667165,24.1631633
9581,中清診所,私立西醫診所,西醫診所,臺中市北屯區中清路二段433號1樓,FALSE,120.6667642,24.180246
22353,喨粒晶牙醫診所,私立牙醫診所,牙醫診所,臺中市北屯區中清路二段488號1、2、3樓,FALSE,120.6667823,24.1810939
20738,新全美牙醫診所,私立牙醫診所,牙醫診所,臺中市大雅區民生路三段498號1樓、2樓、3樓,FALSE,120.6667881,24.2352581
8859,宏輝內兒科診所,私立西醫診所,西醫專科診所,臺中市西區南屯路一段36之1號1樓,FALSE,120.666801,24.1323779
15856,全家美學牙醫診所,私立牙醫診所,牙醫診所,臺中市北屯區中清路二段421號1、2樓,FALSE,120.666803,24.1801925
2792,柯達牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區模範街12巷2號,FALSE,120.6668243,24.1477671
2775,東傑牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區忠明南路1114號1、2樓,FALSE,120.6668536,24.1189013
21309,誠美學診所,私立西醫診所,西醫診所,臺中市西區台灣大道二段239號5樓之1,FALSE,120.6668959,24.1527865
1981,大大牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區三民西路47號,FALSE,120.6669117,24.1312171
8933,欣欣耳鼻喉科診所,私立西醫診所,西醫診所,臺中市南區美村南路34號1樓,FALSE,120.6669497,24.1180043
2535,優盛牙醫診所,私立牙醫診所,牙醫診所,臺中市南區美村南路52號1、2、3樓,FALSE,120.6669649,24.1177168
4070,杏蓉牙醫診所,私立牙醫診所,牙醫一般診所,南投縣南投市南崗三路60號,FALSE,120.6670144,23.9320853
19739,長春藤台中中港診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段300號5樓之1、5樓之2,FALSE,120.6670151,24.1534737
7765,王煌輝內科診所,私立西醫診所,西醫專科診所,臺中市西區林森路226號1樓,FALSE,120.6671427,24.1410219
20778,控八控控中醫診所,私立中醫診所,中醫診所,臺中市西區林森路228號1樓,FALSE,120.6671743,24.1409808
2070,大愛牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西屯區中清西二街八二號一樓,TRUE,120.66719,24.1751079
20972,誠翊中醫診所,私立中醫診所,中醫診所,臺中市西區五權路2-211號1樓,FALSE,120.6672566,24.1325808
14817,銘海牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北屯區大鵬路24號1、2樓,FALSE,120.6673372,24.1783268
7769,佑全診所,私立西醫診所,西醫專科診所,臺中市西區五權路2-43號1、2樓,FALSE,120.667341,24.1412406
894,國寶中醫診所,私立中醫診所,中醫一般診所,臺中市北區博館一街12號1樓,FALSE,120.6673767,24.1547671
14515,永康中醫聯合診所,私立中醫診所,中醫一般診所,臺中市北屯區中清路2段416號1、2樓,FALSE,120.6674107,24.1801646
19304,健康中醫診所,私立中醫診所,中醫診所,臺中市南區工學路10之7號1樓,FALSE,120.6674749,24.1167246
436,劉俊昌中醫診所,私立中醫診所,中醫一般診所,臺中市南區復興路三段26號,FALSE,120.667508,24.1277129
452,泰安中醫診所,私立中醫診所,中醫一般診所,臺中市西區林森路二五三號,TRUE,120.6675327,24.1402176
16285,謙和牙醫診所,私立牙醫診所,牙醫診所,臺中市北區英才路394號1樓,FALSE,120.6675755,24.1540725
7773,劉平昌診所,私立西醫診所,西醫專科診所,臺中市南區福新街63號,FALSE,120.6676212,24.125443
2781,正忠牙醫診所,私立牙醫診所,牙醫一般診所,臺中市南區復興路二段一四九之五號一樓,TRUE,120.6676228,24.12395915
8845,薇風診所,私立西醫診所,西醫專科診所,臺中市南區工學路8-3號1樓,FALSE,120.6676273,24.1170452
9918,王義輝皮膚科診所,私立西醫診所,西醫專科診所,臺中市北屯區中清路2段355號,FALSE,120.667646,24.179141
438,居仁堂內科傷科中醫診所,私立中醫診所,中醫專科診所,臺中市南區復興路二段133－3號,FALSE,120.6677044,24.12716255
1710,傑瑞牙診所,私立牙醫診所,牙醫一般診所,臺中市西區自治街254號,FALSE,120.6677049,24.1434637
17007,蔡順宗診所,私立西醫診所,西醫診所,臺中市北區漢口路3段59號1樓,FALSE,120.6677056,24.1670142
22377,法菈時尚診所,私立西醫診所,西醫診所,臺中市北區英才路390-1號、390-2號1、2樓,FALSE,120.6677463,24.1541936
23157,法拉美學牙醫診所,私立牙醫診所,牙醫診所,臺中市北區英才路390-5號1、2樓,FALSE,120.6677463,24.1541936
16570,心容中醫診所,私立中醫診所,中醫診所,臺中市北區長青里陝西五街42號1樓,FALSE,120.6677507,24.1692302
1982,周志真牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區柳川西路二段91號,FALSE,120.667762,24.137517
8772,三世聯合診所簡國藩眼科診所,私立西醫診所,西醫診所,臺中市西區五權路29號2Ｆ,FALSE,120.6677805,24.1419226
12817,三世聯合診所林芳如皮膚科診所,私立西醫診所,西醫專科診所,臺中市西區五權路29號2樓,FALSE,120.6677805,24.1419226
7764,宏安診所,私立西醫診所,西醫診所,臺中市西區林森路239號3樓,FALSE,120.667888,24.1397899
7777,人人診所,私立西醫診所,西醫診所,臺中市西區林森路二三九號一樓,TRUE,120.667888,24.1397899
12887,理想美整形外科診所,私立西醫診所,西醫診所,臺中市西區林森路239號2樓,FALSE,120.667888,24.1397899
18139,美村婦佑中醫診所,私立中醫診所,中醫診所,臺中市南區美村路二段297號1樓,FALSE,120.6679031,24.1225121
7760,惠生小兒科診所,私立西醫診所,西醫專科診所,臺中市西區五權路二○一號一樓,TRUE,120.6679355,24.14124055
10925,博愛外科醫院,私立西醫醫院,醫院,臺中市北屯區文心路三段四三一號,TRUE,120.667943,24.173492
832,昭理中醫診所,私立中醫診所,中醫診所,臺中市西區公益路48號1、2樓,FALSE,120.6680293,24.1510125
9924,慧明眼科診所,私立西醫診所,西醫專科診所,臺中市北屯區中清路2段313號1樓,FALSE,120.6680329,24.1787673
19572,張肇烜診所,私立西醫診所,西醫診所,臺中市南區高工路395號1樓,FALSE,120.6680443,24.1145841
18678,雅德中醫診所,私立中醫診所,中醫診所,臺中市南區高工路397號1樓,FALSE,120.6680584,24.1145411
19291,德承中醫診所,私立中醫診所,中醫診所,臺中市北區漢口路三段70號1樓,FALSE,120.6680622,24.166704
1796,康德牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北屯區崇德路一段五六○號一樓,FALSE,120.6680721,24.16211205
16334,安家小兒科診所,私立西醫診所,西醫診所,臺中市西屯區大福里大鵬路9號1樓,FALSE,120.6681111,24.1780826
22437,日禾中醫診所,私立中醫診所,中醫診所,臺中市北屯區中清路二段307、309號1樓,FALSE,120.6681136,24.1786373
11919,劉正元診所,私立西醫診所,西醫診所,臺中市北區陜西路105號1樓、2樓,FALSE,120.6681391,24.1713688
12976,蘇耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市南區復興路二段卅八、卅八之一號一樓,TRUE,120.6681405,24.1242635
2283,福齡牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區陝西路69號,FALSE,120.6681564,24.1705005
2525,京華牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區英才路386之3號1樓,FALSE,120.6681643,24.1546838
21192,陳世爵診所,私立西醫診所,西醫診所,臺中市北區英才路386-8號1樓、2樓,FALSE,120.6681643,24.1546838
19372,維德美學牙醫診所,私立牙醫診所,牙醫診所,臺中市北屯區敦化路一段452號1樓,FALSE,120.6681856,24.1880143
14450,康健牙醫診所,私立牙醫診所,牙醫診所,臺中市南區南和路213號1樓,FALSE,120.6681936,24.1176527
20214,耀隆診所,私立西醫診所,西醫診所,臺中市北區陝西路27之1號1樓、夾層1樓,FALSE,120.6682167,24.1679073
7741,秀慧診所,私立西醫診所,西醫專科診所,臺中市北區忠太東路58-12號1樓及夾層,FALSE,120.668236,24.1625899
20478,恩緹時尚診所,私立西醫診所,西醫診所,臺中市北區忠太東路58之5號1樓、2樓及58之6號2樓,FALSE,120.6682375,24.1617487
12879,丁鴻志婦產科診所,私立西醫診所,西醫專科診所,臺中市西區臺灣大道2段181號3樓,FALSE,120.6683797,24.1517842
12889,台杏診所,私立西醫診所,西醫專科診所,臺中市西區臺灣大道2段181號10樓之1、之2,FALSE,120.6683797,24.1517842
16868,家昌耳鼻喉科診所,私立西醫診所,西醫診所,臺中市北區陜西路62號1樓,FALSE,120.6683851,24.1686478
9940,曾耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市北屯區中清路二段326號_1樓,FALSE,120.6683937,24.1788562
14513,和信中醫診所,私立中醫診所,中醫一般診所,臺中市北屯區中清路2段326號2樓,FALSE,120.6683937,24.1788562
21665,美之姿整形外科診所,私立西醫診所,西醫診所,臺中市北區陜西路24號1樓、2樓及26號1樓、2樓,FALSE,120.6684089,24.1678193
17024,子午中醫診所,私立中醫診所,中醫診所,臺中市北區陜西路20號1樓,FALSE,120.6684186,24.1677808
2522,新愛牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區陝西路28號一樓,FALSE,120.6684291,24.1679236
18412,曾慶華外科泌尿科診所,私立西醫診所,西醫診所,臺中市北屯區中清路二段318號1樓、2樓,FALSE,120.6684458,24.1787794
21765,德仁診所,私立西醫診所,西醫診所,臺中市南區南平路314、316號1樓,FALSE,120.6684781,24.1254132
17016,佑誠中醫診所,私立中醫診所,中醫診所,臺中市北區西屯路一段247-2號1樓,FALSE,120.668631,24.155628
1931,上慶牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北屯區中清路二段298號1樓,FALSE,120.6686704,24.1784909
7754,和康耳鼻喉科診所,私立西醫診所,西醫診所,臺中市北區健行路870-1號1樓,FALSE,120.6686868,24.1594278
8742,和興診所,私立西醫診所,西醫診所,臺中市北區健行路870-1號1樓,FALSE,120.6686868,24.1594278
11854,雅得麗生活診所,私立西醫診所,西醫診所,臺中市北區健行路870號1樓,FALSE,120.6686868,24.1594278
20930,世紀眼科診所,私立西醫診所,西醫診所,臺中市北區英才路380之2號1樓、2樓,FALSE,120.6687791,24.1553488
7913,施俊哲診所,私立西醫診所,西醫診所,臺中市北區忠明路五一○號一樓,FALSE,120.668816,24.1626065
7771,采醫馥麗診所,私立西醫診所,西醫診所,臺中市西區向上路一段19號1、2、3、4樓,FALSE,120.6688313,24.1465585
19837,弼昇中醫診所,私立中醫診所,中醫診所,臺中市大里區國中路561號1樓,FALSE,120.6688379,24.0868281
7750,歐陽骨科外科診所,私立西醫診所,西醫專科診所,臺中市北區漢口路三段93號1樓,FALSE,120.6689148,24.1669869
16592,昆海診所,私立西醫診所,西醫診所,臺中市北屯區中清路2段268號1樓,FALSE,120.6689795,24.1780833
18482,日健診所,私立西醫診所,西醫診所,臺中市西區臺灣大道2段218號17樓,FALSE,120.6690084,24.1521315
18692,琉璃光中醫診所,私立中醫診所,中醫診所,臺中市北區太原北路88號1樓,FALSE,120.6690478,24.1653482
8770,張惠滿眼科診所,私立西醫診所,西醫專科診所,臺中市西區五廊街71號,FALSE,120.669057,24.14009
1940,敦化牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北屯區敦化路一段488號1樓,FALSE,120.6691268,24.1880363
1718,十全牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區金山路五六號一樓,TRUE,120.6691345,24.1398628
1979,林森牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區林森路一三六之二號,TRUE,120.6691774,24.1428385
14039,慧心中醫診所,私立中醫診所,中醫一般診所,臺中市西區公館路一四○號一樓,FALSE,120.6692342,24.13433525
835,弘道中醫診所,私立中醫診所,中醫診所,臺中市西區民權路229巷1號1樓,FALSE,120.6692707,24.1489757
823,佑生堂中醫診所,私立中醫診所,中醫一般診所,臺中市北區武昌路86號1、2樓,FALSE,120.6692842,24.1686414
904,醫心堂中醫診所,私立中醫診所,中醫診所,臺中市北區博館路8號1樓,FALSE,120.669407,24.158715
21736,聖原中醫診所,私立中醫診所,中醫診所,臺中市大雅區民權街130號1樓、2樓,FALSE,120.6694503,24.2357317
14360,福康牙醫診所,私立牙醫診所,牙醫一般診所,臺中市北區育德路220號1、2樓,FALSE,120.6695608,24.1576098
8865,慈光內科診所,私立西醫診所,西醫專科診所,臺中市西區民權路235之2號,FALSE,120.6696524,24.1499811
13405,錦中牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西區樂群街二ＯＯ號一樓,FALSE,120.6696597,24.13580615
21363,藝群五權診所,私立西醫診所,西醫診所,臺中市南區五權南路169號1、2樓,FALSE,120.6696654,24.1261421
8863,詹外科診所,私立西醫診所,西醫專科診所,臺中市西區民權路231號,FALSE,120.6696847,24.149447
16049,風格美學診所,私立西醫診所,西醫診所,臺中市西區民權路231號2樓,FALSE,120.6696847,24.149447
